Begin Initialization
Simulation Box: Xlen=2.084e+01, Ylen=2.084e+01, Zlen=2.084e+01
12, 1.652235, 1.652235, 1.652235
Initalized positions
Initialized velocities
n_cells=343,ncellx=7,ncelly=7,ncellz=7
number of cells is 343
ecut=-2.039611e-01
Initialized
Density=0.191
xmin=-10.419, xmax=10.419, ymin=-10.419, ymax=10.419, zmin=-10.419, zmax=10.419
beta=1.000
friction_coeff=1.000
epsilon=12.500
Begin Equilibration
Begin MD
22800 	en/npart= -4.142e+01 	Etot/npart= -4.142e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
22900 	en/npart= -4.144e+01 	Etot/npart= -4.144e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
23000 	en/npart= -4.147e+01 	Etot/npart= -4.147e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
23100 	en/npart= -4.149e+01 	Etot/npart= -4.149e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
23200 	en/npart= -4.151e+01 	Etot/npart= -4.151e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
23300 	en/npart= -4.154e+01 	Etot/npart= -4.154e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
23400 	en/npart= -4.156e+01 	Etot/npart= -4.156e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
23500 	en/npart= -4.158e+01 	Etot/npart= -4.158e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
23600 	en/npart= -4.160e+01 	Etot/npart= -4.160e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
23700 	en/npart= -4.163e+01 	Etot/npart= -4.163e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
23800 	en/npart= -4.165e+01 	Etot/npart= -4.165e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
23900 	en/npart= -4.167e+01 	Etot/npart= -4.167e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
24000 	en/npart= -4.169e+01 	Etot/npart= -4.169e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
24100 	en/npart= -4.171e+01 	Etot/npart= -4.171e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
24200 	en/npart= -4.173e+01 	Etot/npart= -4.173e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
24300 	en/npart= -4.175e+01 	Etot/npart= -4.175e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
24400 	en/npart= -4.177e+01 	Etot/npart= -4.177e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
24500 	en/npart= -4.179e+01 	Etot/npart= -4.179e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
24600 	en/npart= -4.181e+01 	Etot/npart= -4.181e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
24700 	en/npart= -4.183e+01 	Etot/npart= -4.183e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
24800 	en/npart= -4.184e+01 	Etot/npart= -4.184e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
24900 	en/npart= -4.186e+01 	Etot/npart= -4.186e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
25000 	en/npart= -4.188e+01 	Etot/npart= -4.188e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
25100 	en/npart= -4.189e+01 	Etot/npart= -4.189e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
25200 	en/npart= -4.191e+01 	Etot/npart= -4.191e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
25300 	en/npart= -4.193e+01 	Etot/npart= -4.193e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
25400 	en/npart= -4.194e+01 	Etot/npart= -4.194e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
25500 	en/npart= -4.196e+01 	Etot/npart= -4.196e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
25600 	en/npart= -4.197e+01 	Etot/npart= -4.197e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
25700 	en/npart= -4.199e+01 	Etot/npart= -4.199e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
25800 	en/npart= -4.200e+01 	Etot/npart= -4.200e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
25900 	en/npart= -4.202e+01 	Etot/npart= -4.202e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
26000 	en/npart= -4.203e+01 	Etot/npart= -4.203e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
26100 	en/npart= -4.204e+01 	Etot/npart= -4.204e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
26200 	en/npart= -4.205e+01 	Etot/npart= -4.205e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
26300 	en/npart= -4.207e+01 	Etot/npart= -4.207e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
26400 	en/npart= -4.208e+01 	Etot/npart= -4.208e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
26500 	en/npart= -4.209e+01 	Etot/npart= -4.209e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
26600 	en/npart= -4.210e+01 	Etot/npart= -4.210e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
26700 	en/npart= -4.211e+01 	Etot/npart= -4.211e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
26800 	en/npart= -4.213e+01 	Etot/npart= -4.213e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
26900 	en/npart= -4.214e+01 	Etot/npart= -4.214e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
27000 	en/npart= -4.215e+01 	Etot/npart= -4.215e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
27100 	en/npart= -4.216e+01 	Etot/npart= -4.216e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
27200 	en/npart= -4.217e+01 	Etot/npart= -4.217e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
27300 	en/npart= -4.218e+01 	Etot/npart= -4.218e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
27400 	en/npart= -4.219e+01 	Etot/npart= -4.219e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
27500 	en/npart= -4.221e+01 	Etot/npart= -4.221e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
27600 	en/npart= -4.222e+01 	Etot/npart= -4.222e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
27700 	en/npart= -4.223e+01 	Etot/npart= -4.223e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
27800 	en/npart= -4.224e+01 	Etot/npart= -4.224e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
27900 	en/npart= -4.226e+01 	Etot/npart= -4.226e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
28000 	en/npart= -4.227e+01 	Etot/npart= -4.227e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
28100 	en/npart= -4.228e+01 	Etot/npart= -4.228e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
28200 	en/npart= -4.229e+01 	Etot/npart= -4.229e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
28300 	en/npart= -4.231e+01 	Etot/npart= -4.231e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
28400 	en/npart= -4.232e+01 	Etot/npart= -4.232e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
28500 	en/npart= -4.233e+01 	Etot/npart= -4.233e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
28600 	en/npart= -4.234e+01 	Etot/npart= -4.234e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
28700 	en/npart= -4.235e+01 	Etot/npart= -4.235e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
28800 	en/npart= -4.236e+01 	Etot/npart= -4.236e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
28900 	en/npart= -4.238e+01 	Etot/npart= -4.238e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
29000 	en/npart= -4.239e+01 	Etot/npart= -4.239e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
29100 	en/npart= -4.240e+01 	Etot/npart= -4.240e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
29200 	en/npart= -4.241e+01 	Etot/npart= -4.241e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
29300 	en/npart= -4.242e+01 	Etot/npart= -4.242e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
29400 	en/npart= -4.243e+01 	Etot/npart= -4.243e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
29500 	en/npart= -4.244e+01 	Etot/npart= -4.244e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
29600 	en/npart= -4.246e+01 	Etot/npart= -4.246e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
29700 	en/npart= -4.247e+01 	Etot/npart= -4.247e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
29800 	en/npart= -4.248e+01 	Etot/npart= -4.248e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
29900 	en/npart= -4.249e+01 	Etot/npart= -4.249e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
30000 	en/npart= -4.250e+01 	Etot/npart= -4.250e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
30100 	en/npart= -4.251e+01 	Etot/npart= -4.251e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
30200 	en/npart= -4.252e+01 	Etot/npart= -4.252e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
30300 	en/npart= -4.253e+01 	Etot/npart= -4.253e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
30400 	en/npart= -4.255e+01 	Etot/npart= -4.255e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
30500 	en/npart= -4.256e+01 	Etot/npart= -4.256e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
30600 	en/npart= -4.257e+01 	Etot/npart= -4.257e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
30700 	en/npart= -4.258e+01 	Etot/npart= -4.258e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
30800 	en/npart= -4.259e+01 	Etot/npart= -4.259e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
30900 	en/npart= -4.260e+01 	Etot/npart= -4.260e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
31000 	en/npart= -4.262e+01 	Etot/npart= -4.262e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
31100 	en/npart= -4.263e+01 	Etot/npart= -4.263e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
31200 	en/npart= -4.264e+01 	Etot/npart= -4.264e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
31300 	en/npart= -4.265e+01 	Etot/npart= -4.265e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
31400 	en/npart= -4.266e+01 	Etot/npart= -4.266e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
31500 	en/npart= -4.267e+01 	Etot/npart= -4.267e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
31600 	en/npart= -4.268e+01 	Etot/npart= -4.268e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
31700 	en/npart= -4.269e+01 	Etot/npart= -4.269e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
31800 	en/npart= -4.270e+01 	Etot/npart= -4.270e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
31900 	en/npart= -4.271e+01 	Etot/npart= -4.271e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
32000 	en/npart= -4.272e+01 	Etot/npart= -4.272e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
32100 	en/npart= -4.272e+01 	Etot/npart= -4.272e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
32200 	en/npart= -4.273e+01 	Etot/npart= -4.273e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
32300 	en/npart= -4.274e+01 	Etot/npart= -4.274e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
32400 	en/npart= -4.275e+01 	Etot/npart= -4.275e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
32500 	en/npart= -4.276e+01 	Etot/npart= -4.276e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
32600 	en/npart= -4.277e+01 	Etot/npart= -4.277e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
32700 	en/npart= -4.278e+01 	Etot/npart= -4.278e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
32800 	en/npart= -4.279e+01 	Etot/npart= -4.279e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
32900 	en/npart= -4.280e+01 	Etot/npart= -4.280e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
33000 	en/npart= -4.281e+01 	Etot/npart= -4.281e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
33100 	en/npart= -4.282e+01 	Etot/npart= -4.282e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
33200 	en/npart= -4.283e+01 	Etot/npart= -4.283e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
33300 	en/npart= -4.284e+01 	Etot/npart= -4.284e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
33400 	en/npart= -4.285e+01 	Etot/npart= -4.285e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
33500 	en/npart= -4.286e+01 	Etot/npart= -4.286e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
33600 	en/npart= -4.287e+01 	Etot/npart= -4.287e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
33700 	en/npart= -4.288e+01 	Etot/npart= -4.288e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
33800 	en/npart= -4.289e+01 	Etot/npart= -4.289e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
33900 	en/npart= -4.290e+01 	Etot/npart= -4.290e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
34000 	en/npart= -4.291e+01 	Etot/npart= -4.291e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
34100 	en/npart= -4.293e+01 	Etot/npart= -4.293e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
34200 	en/npart= -4.294e+01 	Etot/npart= -4.294e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
34300 	en/npart= -4.295e+01 	Etot/npart= -4.295e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
34400 	en/npart= -4.296e+01 	Etot/npart= -4.296e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
34500 	en/npart= -4.297e+01 	Etot/npart= -4.297e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
34600 	en/npart= -4.298e+01 	Etot/npart= -4.298e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
34700 	en/npart= -4.299e+01 	Etot/npart= -4.299e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
34800 	en/npart= -4.301e+01 	Etot/npart= -4.301e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
34900 	en/npart= -4.302e+01 	Etot/npart= -4.302e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
35000 	en/npart= -4.303e+01 	Etot/npart= -4.303e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
35100 	en/npart= -4.304e+01 	Etot/npart= -4.304e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
35200 	en/npart= -4.305e+01 	Etot/npart= -4.305e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
35300 	en/npart= -4.306e+01 	Etot/npart= -4.306e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
35400 	en/npart= -4.308e+01 	Etot/npart= -4.308e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
35500 	en/npart= -4.309e+01 	Etot/npart= -4.309e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
35600 	en/npart= -4.310e+01 	Etot/npart= -4.310e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
35700 	en/npart= -4.311e+01 	Etot/npart= -4.311e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
35800 	en/npart= -4.312e+01 	Etot/npart= -4.312e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
35900 	en/npart= -4.313e+01 	Etot/npart= -4.313e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
36000 	en/npart= -4.314e+01 	Etot/npart= -4.314e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
36100 	en/npart= -4.316e+01 	Etot/npart= -4.316e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
36200 	en/npart= -4.317e+01 	Etot/npart= -4.317e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
36300 	en/npart= -4.318e+01 	Etot/npart= -4.318e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
36400 	en/npart= -4.319e+01 	Etot/npart= -4.319e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
36500 	en/npart= -4.320e+01 	Etot/npart= -4.320e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
36600 	en/npart= -4.321e+01 	Etot/npart= -4.321e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
36700 	en/npart= -4.322e+01 	Etot/npart= -4.322e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
36800 	en/npart= -4.323e+01 	Etot/npart= -4.323e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
36900 	en/npart= -4.324e+01 	Etot/npart= -4.324e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
37000 	en/npart= -4.325e+01 	Etot/npart= -4.325e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
37100 	en/npart= -4.326e+01 	Etot/npart= -4.326e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
37200 	en/npart= -4.327e+01 	Etot/npart= -4.327e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
37300 	en/npart= -4.328e+01 	Etot/npart= -4.328e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
37400 	en/npart= -4.329e+01 	Etot/npart= -4.329e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
37500 	en/npart= -4.329e+01 	Etot/npart= -4.329e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
37600 	en/npart= -4.330e+01 	Etot/npart= -4.330e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
37700 	en/npart= -4.331e+01 	Etot/npart= -4.331e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
37800 	en/npart= -4.332e+01 	Etot/npart= -4.332e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
37900 	en/npart= -4.333e+01 	Etot/npart= -4.333e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
38000 	en/npart= -4.334e+01 	Etot/npart= -4.334e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
38100 	en/npart= -4.334e+01 	Etot/npart= -4.334e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
38200 	en/npart= -4.335e+01 	Etot/npart= -4.335e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
38300 	en/npart= -4.336e+01 	Etot/npart= -4.336e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
38400 	en/npart= -4.337e+01 	Etot/npart= -4.337e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
38500 	en/npart= -4.337e+01 	Etot/npart= -4.337e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
38600 	en/npart= -4.338e+01 	Etot/npart= -4.338e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
38700 	en/npart= -4.339e+01 	Etot/npart= -4.339e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
38800 	en/npart= -4.339e+01 	Etot/npart= -4.339e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
38900 	en/npart= -4.340e+01 	Etot/npart= -4.340e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
39000 	en/npart= -4.340e+01 	Etot/npart= -4.340e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
39100 	en/npart= -4.341e+01 	Etot/npart= -4.341e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
39200 	en/npart= -4.341e+01 	Etot/npart= -4.341e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
39300 	en/npart= -4.342e+01 	Etot/npart= -4.342e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
39400 	en/npart= -4.342e+01 	Etot/npart= -4.342e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
39500 	en/npart= -4.343e+01 	Etot/npart= -4.343e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
39600 	en/npart= -4.343e+01 	Etot/npart= -4.343e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
39700 	en/npart= -4.344e+01 	Etot/npart= -4.344e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
39800 	en/npart= -4.344e+01 	Etot/npart= -4.344e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
39900 	en/npart= -4.344e+01 	Etot/npart= -4.344e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
40000 	en/npart= -4.345e+01 	Etot/npart= -4.345e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
40100 	en/npart= -4.345e+01 	Etot/npart= -4.345e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
40200 	en/npart= -4.346e+01 	Etot/npart= -4.346e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
40300 	en/npart= -4.346e+01 	Etot/npart= -4.346e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
40400 	en/npart= -4.347e+01 	Etot/npart= -4.347e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
40500 	en/npart= -4.347e+01 	Etot/npart= -4.347e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
40600 	en/npart= -4.348e+01 	Etot/npart= -4.348e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
40700 	en/npart= -4.348e+01 	Etot/npart= -4.348e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
40800 	en/npart= -4.348e+01 	Etot/npart= -4.348e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
40900 	en/npart= -4.349e+01 	Etot/npart= -4.349e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
41000 	en/npart= -4.349e+01 	Etot/npart= -4.349e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
41100 	en/npart= -4.350e+01 	Etot/npart= -4.350e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
41200 	en/npart= -4.350e+01 	Etot/npart= -4.350e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
41300 	en/npart= -4.351e+01 	Etot/npart= -4.351e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
41400 	en/npart= -4.351e+01 	Etot/npart= -4.351e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
41500 	en/npart= -4.352e+01 	Etot/npart= -4.352e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
41600 	en/npart= -4.352e+01 	Etot/npart= -4.352e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
41700 	en/npart= -4.353e+01 	Etot/npart= -4.353e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
41800 	en/npart= -4.353e+01 	Etot/npart= -4.353e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
41900 	en/npart= -4.354e+01 	Etot/npart= -4.354e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
42000 	en/npart= -4.354e+01 	Etot/npart= -4.354e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
42100 	en/npart= -4.355e+01 	Etot/npart= -4.355e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
42200 	en/npart= -4.356e+01 	Etot/npart= -4.356e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
42300 	en/npart= -4.356e+01 	Etot/npart= -4.356e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
42400 	en/npart= -4.357e+01 	Etot/npart= -4.357e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
42500 	en/npart= -4.357e+01 	Etot/npart= -4.357e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
42600 	en/npart= -4.358e+01 	Etot/npart= -4.358e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
42700 	en/npart= -4.358e+01 	Etot/npart= -4.358e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
42800 	en/npart= -4.359e+01 	Etot/npart= -4.359e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
42900 	en/npart= -4.359e+01 	Etot/npart= -4.359e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
43000 	en/npart= -4.360e+01 	Etot/npart= -4.360e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
43100 	en/npart= -4.361e+01 	Etot/npart= -4.361e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
43200 	en/npart= -4.361e+01 	Etot/npart= -4.361e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
43300 	en/npart= -4.362e+01 	Etot/npart= -4.362e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
43400 	en/npart= -4.362e+01 	Etot/npart= -4.362e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
43500 	en/npart= -4.363e+01 	Etot/npart= -4.363e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
43600 	en/npart= -4.364e+01 	Etot/npart= -4.364e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
43700 	en/npart= -4.364e+01 	Etot/npart= -4.364e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
43800 	en/npart= -4.365e+01 	Etot/npart= -4.365e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
43900 	en/npart= -4.365e+01 	Etot/npart= -4.365e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
44000 	en/npart= -4.366e+01 	Etot/npart= -4.366e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
44100 	en/npart= -4.366e+01 	Etot/npart= -4.366e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
44200 	en/npart= -4.367e+01 	Etot/npart= -4.367e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
44300 	en/npart= -4.367e+01 	Etot/npart= -4.367e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
44400 	en/npart= -4.368e+01 	Etot/npart= -4.368e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
44500 	en/npart= -4.368e+01 	Etot/npart= -4.368e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
44600 	en/npart= -4.369e+01 	Etot/npart= -4.369e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
44700 	en/npart= -4.369e+01 	Etot/npart= -4.369e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
44800 	en/npart= -4.370e+01 	Etot/npart= -4.370e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
44900 	en/npart= -4.370e+01 	Etot/npart= -4.370e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
45000 	en/npart= -4.371e+01 	Etot/npart= -4.371e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
45100 	en/npart= -4.371e+01 	Etot/npart= -4.371e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
45200 	en/npart= -4.372e+01 	Etot/npart= -4.372e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
45300 	en/npart= -4.372e+01 	Etot/npart= -4.372e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
45400 	en/npart= -4.373e+01 	Etot/npart= -4.373e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
45500 	en/npart= -4.373e+01 	Etot/npart= -4.373e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
45600 	en/npart= -4.374e+01 	Etot/npart= -4.374e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
45700 	en/npart= -4.374e+01 	Etot/npart= -4.374e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
45800 	en/npart= -4.375e+01 	Etot/npart= -4.375e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
45900 	en/npart= -4.375e+01 	Etot/npart= -4.375e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
46000 	en/npart= -4.375e+01 	Etot/npart= -4.375e+01 	Temp= 0.000e+00 	COMv= +0.000e+00
